Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?
AZ-2011-2777408,2011-03-01,Dewi Lestari,Indonesia,Jawa Timur,Malang,Tengah,Home Office,Economy Plus,Office Supplies,Storage,Sticky Notes,0.1,92700,20835,2,False
AZ-2011-2777408,2011-03-01,Farhan Akbar,Indonesia,Jawa Barat,Bekasi,Barat,Home Office,Economy Plus,Technology,Machines,Headset,0.0,2150000,103327,1,False
AZ-2011-4069925,2011-03-01,Yusuf Maulana,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Art,Buku Tulis A5,0.0,48000,4671,4,False
AZ-2011-7903656,2011-03-01,Budi Santoso,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Furniture,Bookcases,Lemari Arsip,0.0,5175000,893165,3,True
AZ-2011-7903656,2011-03-01,Agus Saputra,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Furniture,Chairs,Rak Penyimpanan,0.0,12000000,1648994,5,True
AZ-2011-7903656,2011-03-01,Ahmad Fauzi,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Art,Pulpen Gel,0.6,32000,7473,4,False
AZ-2011-7903656,2011-03-01,Yusuf Maulana,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy,Office Supplies,Art,Map Plastik,0.0,109500,22968,3,False
AZ-2011-8074602,2011-03-01,Yusuf Maulana,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Technology,Accessories,Headset,0.1,315000,71740,2,True
AZ-2011-1410648,2011-03-01,Yusuf Maulana,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Binders,Buku Tulis A5,0.0,71000,17715,2,True
AZ-2011-496083,2011-03-01,Fajar Nugroho,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Appliances,Binder A4,0.2,60800,5159,8,True
AZ-2011-496083,2011-03-01,Ahmad Fauzi,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Storage,Kertas HVS A4,0.2,82800,13706,3,True
AZ-2011-496083,2011-03-01,Farhan Akbar,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Storage,Sticky Notes,0.2,36000,6127,3,True
AZ-2011-6969006,2011-03-03,Yusuf Maulana,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Fasteners,Kertas HVS A4,0.0,129000,25300,3,False
AZ-2011-5822789,2011-03-07,Rizky Hidayat,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Priority,Office Supplies,Art,Spidol Permanen,0.0,72000,14711,2,False
AZ-2011-7677596,2011-03-08,Citra Ayuningtyas,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Fasteners,Pulpen Gel,0.0,346500,55997,7,False
AZ-2011-3190941,2011-03-09,Bagus Setiawan,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Priority,Office Supplies,Art,Map Plastik,0.0,100500,23687,3,False
AZ-2011-3190941,2011-03-09,Rina Kurnia,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Priority,Office Supplies,Envelopes,Sticky Notes,0.0,78000,13616,2,True
AZ-2011-3190941,2011-03-09,Nabila Putri,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Priority,Office Supplies,Storage,Map Plastik,0.1,103500,13093,5,False
AZ-2011-3190941,2011-03-09,Bagus Setiawan,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Priority,Technology,Copiers,Keyboard USB,0.0,180000,22553,1,False
AZ-2011-5422408,2011-03-10,Nurul Hidayah,Indonesia,Jawa Tengah,Semarang,Tengah,Home Office,Immediate,Technology,Phones,Keyboard USB,0.0,900000,143421,3,False
AZ-2011-9147715,2011-03-10,Fajar Nugroho,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Furniture,Chairs,Rak Penyimpanan,0.5,1300000,244957,2,True
AZ-2011-1278696,2011-03-10,Nabila Putri,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Fasteners,Map Plastik,0.0,82000,10166,2,False
AZ-2011-8295770,2011-03-11,Agus Saputra,Indonesia,Bali,Denpasar,Timur,Corporate,Priority,Office Supplies,Binders,Binder A4,0.1,162000,26532,9,True
AZ-2011-3714764,2011-03-11,Budi Santoso,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Art,Binder A4,0.0,70500,6599,3,False
AZ-2011-4612792,2011-03-12,Putri Maharani,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Art,Pulpen Gel,0.0,126000,19767,4,False
AZ-2011-7682838,2011-03-12,Ilham Ramadhan,Indonesia,Jawa Timur,Unknown,Tengah,Corporate,Economy,Office Supplies,Envelopes,Spidol Permanen,0.0,90000,16392,4,True
AZ-2011-7682838,2011-03-12,Rina Kurnia,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Storage,Spiol Permanen,0.0,66000,15833,2,False
AZ-2011-9700826,2011-03-14,Fajar Nugroho,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Technology,Accessories,Mouse Wireless,0.1,126000,30089,1,False
AZ-2011-6222257,2011-03-14,Ahmad Fauzi,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Priority,Office Supplies,Art,Kertas HVS A4,0.0,39000,7076,3,False
AZ-2011-6222257,2011-03-14,Rina Kurnia,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Priority,Office Supplies,Supplies,Pulpen Gel,0.0,288000,43471,6,True
AZ-2011-823697,2011-03-14,Farhan Akbar,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy Plus,Office Supplies,Appliances,Sticky Notes,0.1,202500,18737,6,True
AZ-2011-823697,2011-03-14,Rina Kurnia,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy Plus,Office Supplies,Storage,Kertas HVS A4,0.1,47700,9274,2,True
AZ-2011-5265250,2011-03-14,Dewi Lestari,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy Plus,Office Supplies,Labels,Buku Tulis A5,0.0,109500,20585,3,True
BN-2011-1399750,2011-03-15,Andi Pratama,Indonesia,Bali,Denpasar,Timur,Consumer,Immediate,Furniture,Chairs,Rak Penyimpanan,0.1,1552500,261256,3,True
BN-2011-1399750,2011-03-15,Yusuf Maulana,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Immediate,Office Supplies,Art,Buku Tulis A5,0.1,30150,2764,1,True
BN-2011-1399750,2011-03-15,Agus Saputra,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Immediate,Office Supplies,Art,Buku Tulis A5,0.1,20700,4928,2,True
BN-2011-1399750,2011-03-15,Citra Ayuningtyas,Indonesia,Bali,Denpasar,Timur,Consumer,Immediate,Office Supplies,Binders,Kertas HVS A4,0.1,93600,19916,4,True
BN-2011-1399750,2011-03-15,Bagus Setiawan,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Immediate,Office Supplies,Fasteners,Kertas HVS A4,0.1,48600,9251,2,True
AZ-2011-254910,2011-03-16,Dewi Lestari,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Supplies,Sticky Notes,0.0,57000,11312,2,False
AZ-2011-8252363,2011-03-17,Rina Kurnia,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Labels,Kertas HVS A4,0.0,45000,5310,3,True
AZ-2011-8252363,2011-03-17,Rizky Hidayat,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Office Supplies,Storage,Map Plastik,0.1,168750,33457,5,True
AZ-2011-1584987,2011-03-18,Agus Saputra,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Office Supplies,Storage,Binder A4,0.1,196200,19930,4,True
AZ-2011-4707711,2011-03-18,Andi Pratama,Indonesia,Kalimantan Timur,Balikpapan,Timur,Home Office,Priority,Office Supplies,Fasteners,Binder A4,0.0,79500,14237,3,True
AZ-2011-7499604,2011-03-21,Citra Ayuningtyas,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Furniture,Furnishings,Kursi Kantor,0.0,3900000,369154,3,True
AZ-2011-7499604,2011-03-21,Citra Ayuningtyas,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Storage,Buku Tulis A5,0.0,78000,12001,3,True
AZ-2011-1916360,2011-03-21,Ahmad Fauzi,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy Plus,Furniture,Bookcases,Rak Penyimpanan,0.0,3200000,439753,2,True
AZ-2011-2169445,2011-03-21,Farhan Akbar,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Priority,Office Supplies,Labels,Pulpen Gel,0.0,154000,37680,7,False
AZ-2011-2169445,2011-03-21,Siti Aisyah,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Priority,Office Supplies,Supplies,Map Plastik,0.0,138000,16075,3,True
AZ-2011-2169445,2011-03-21,Bagus Setiawan,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Priority,Technology,Phones,Webcam HD,0.4,114000,26611,2,False
AZ-2011-7024596,2011-03-21,Agus Saputra,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy,Office Supplies,Art,Binder A4,0.0,97000,16239,2,True
BN-2011-7253620,2011-03-21,Citra Ayuningtyas,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Technology,Machines,Mouse Wireless,0.5,437500,46989,5,False
AZ-2011-6314494,2011-03-22,Agus Saputra,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy Plus,Office Supplies,Binders,Spidol Permanen,0.0,31500,2643,3,True
AZ-2011-6314494,2011-03-22,Citra Ayuningtyas,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy Plus,Office Supplies,Paper,Spidol Permanen,0.0,74000,13734,2,True
AZ-2011-3556179,2011-03-23,Rizky Hidayat,Indonesia,DKI Jakarta,Jakarta,Barat,Home Office,Economy,Furniture,Furnishings,Lemari Arsip,0.0,10500000,2294721,7,False
AZ-2011-3556179,2011-03-23,Ahmad Fauzi,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Home Office,Economy,Office Supplies,Paper,Pulpen Gel,0.0,168000,35335,4,False
AZ-2011-8308381,2011-03-24,Putri Maharani,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Home Office,Priority,Office Supplies,Binders,Buku Tulis A5,0.0,274500,40014,9,False
AZ-2011-8308381,2011-03-24,Fajar Nugroho,Indonesia,Jawa Barat,Bekasi,Barat,Home Office,Priority,Office Supplies,Binders,Sticky Notes,0.0,167500,21290,5,True
AZ-2011-8308381,2011-03-24,Ilham Ramadhan,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Home Office,Priority,Office Supplies,Storage,Spidol Permanen,0.1,62100,12073,2,False
AZ-2011-8308381,2011-03-24,Nabila Putri,Indonesia,Jawa Timur,Malang,Tengah,Home Office,Priority,Technology,Phones,Keyboard USB,0.15,348500,81977,2,True
AZ-2011-5004051,2011-03-25,Putri Maharani,Indonesia,Jawa Timur,Malang,Tengah,Home Office,Economy Plus,Office Supplies,Art,Binder A4,0.5,29000,5302,2,True
AZ-2011-5004051,2011-03-25,Putri Maharani,Indonesia,Jawa Timur,Surabaya,Tengah,Home Office,Economy Plus,Office Supplies,Fasteners,Buku Tulis A5,0.5,7500,1352,1,True
AZ-2011-9505872,2011-03-25,Siti Aisyah,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy Plus,Office Supplies,Fasteners,Binder A4,0.0,135000,31378,5,False
AZ-2011-8738856,2011-03-25,Citra Ayuningtyas,Indonesia,Kalimantan Timur,Balikpapan,Timur,Home Office,Priority,Office Supplies,Art,Spidol Permanen,0.0,28500,3556,3,False
BN-2011-8211228,2011-03-25,Rizky Hidayat,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy Plus,Office Supplies,Labels,Buku Tulis A5,0.5,63000,5314,3,True
BN-2011-8211228,2011-03-25,Farhan Akbar,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy Plus,Technology,Phones,Headset,0.5,205000,17714,1,True
AZ-2011-5185285,2011-03-26,Rina Kurnia,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Priority,Office Supplies,Storage,Sticky Notes,0.1,98550,22811,3,False
BN-2011-9474783,2011-03-26,Farhan Akbar,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Binders,Spidol Permanen,0.0,49500,7872,3,True
AZ-2011-4565223,2011-03-28,Citra Ayuningtyas,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Fasteners,Kertas HVS A4,0.0,235000,35570,5,False
BN-2011-6425274,2011-03-28,Nurul Hidayah,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Fasteners,Kertas HVS A4,0.5,80250,19661,3,False
BN-2011-6425274,2011-03-28,Agus Saputra,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Storage,Sticky Notes,0.6,49600,9675,4,True
AZ-2011-8743509,2011-03-29,Nabila Putri,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Priority,Furniture,Furnishings,Lemari Arsip,0.0,2800000,433395,4,True
AZ-2011-8743509,2011-03-29,Rizky Hidayat,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Priority,Office Supplies,Supplies,Spidol Permanen,0.0,46000,40028,2,False
AZ-2011-8743509,2011-03-29,Putri Maharani,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Priority,Technology,Phones,Headset,0.0,310000,42251,1,False
BN-2011-2502895,2011-03-29,Agus Saputra,Indonesia,Sumatera Selatan,Palembang,Barat,Home Office,Economy,Office Supplies,Labels,Pulpen Gel,0.5,14000,1954,2,True
AZ-2011-8369879,2011-03-30,Budi Santoso,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Furniture,Chairs,Kursi Kantor,0.1,6862500,1287635,5,False
AZ-2011-8369879,2011-03-30,Nabila Putri,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Office Supplies,Storage,Map Plastik,0.1,240750,27571,5,False
AZ-2011-8369879,2011-03-30,Ahmad Fauzi,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy,Technology,Copiers,Webcam HD,0.0,590000,97705,2,False
AZ-2011-8369879,2011-03-30,Andi Pratama,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy,Technology,Phones,Headset,0.0,1890000,304942,3,False
AZ-2011-5463300,2011-03-31,Nurul Hidayah,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Furniture,Furnishings,Meja Kerja,0.0,4300000,975822,2,True
AZ-2011-5463300,2011-03-31,Unknown,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Office Supplies,Art,Pulpen Gel,0.0,22000,3663,2,False
AZ-2011-8060803,2011-03-31,Ilham Ramadhan,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Furniture,Bookcases,Rak Penyimpanan,0.0,4050000,545576,6,False
AZ-2011-8060803,2011-03-31,Nabila Putri,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Art,Sticky Notes,0.0,126000,26282,3,False
AZ-2011-8060803,2011-03-31,Agus Saputra,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Storage,Kertas HVS A4,0.0,16000,3379,2,True
BN-2011-2967562,2011-03-31,Budi Santoso,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Furniture,Furnishings,Meja Kerja,0.6,760000,165756,2,True
AZ-2011-8060550,2011-04-01,Siti Aisyah,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Priority,Office Supplies,Art,Pulpen Gel,0.0,138000,28943,3,False
AZ-2011-8060550,2011-04-01,Andi Pratama,Indonesia,Bali,Denpasar,Timur,Consumer,Priority,Office Supplies,Binders,Map Plastik,0.0,93000,10682,6,True
AZ-2011-8060550,2011-04-01,Putri Maharani,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Priority,Technology,Accessories,Keyboard USB,0.0,420000,93527,3,True
BN-2011-6893107,2011-04-01,Nabila Putri,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Priority,Technology,Phones,Mouse Wireless,0.7,2268000,509824,6,False
AZ-2011-7089649,2011-04-04,Andi Pratama,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Office Supplies,Fasteners,Kertas HVS A4,0.0,255000,40933,5,False
AZ-2011-9409671,2011-04-04,Budi Santoso,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Art,Kertas HVS A4,0.0,85000,16790,2,False
AZ-2011-9409671,2011-04-04,Nabila Putri,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Labels,Pulpen Gel,0.0,60000,6053,3,False
AZ-2011-7659767,2011-04-04,Citra Ayuningtyas,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Priority,Furniture,Chairs,Lemari Arsip,0.1,6390000,1503267,4,False
AZ-2011-3089735,2011-04-05,Yusuf Maulana,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Appliances,Sticky Notes,0.1,204750,22403,7,False
AZ-2011-3089735,2011-04-05,Yusuf Maulana,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy,Office Supplies,Binders,Map Plastik,0.0,215000,47497,10,False
AZ-2011-3293357,2011-04-06,Rizky Hidayat,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Labels,Binder A4,0.0,31000,6360,2,True
AZ-2011-3293357,2011-04-06,Agus Saputra,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Paper,Pulpen Gel,0.0,44000,10330,2,False
AZ-2011-5817638,2011-04-06,Bagus Setiawan,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Appliances,Map Plastik,0.0,59500,10945,7,True
AZ-2011-7072417,2011-04-07,Agus Saputra,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Office Supplies,Binders,Pulpen Gel,0.0,64000,15217,4,True
AZ-2011-7072417,2011-04-07,Yusuf Maulana,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Office Supplies,Supplies,Kertas HVS A4,0.0,28500,5477,3,True
AZ-2011-2762983,2011-04-07,Putri Maharani,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy Plus,Office Supplies,Appliances,Pulpen Gel,0.1,264600,25954,7,True
AZ-2011-2762983,2011-04-07,Budi Santoso,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy Plus,Office Supplies,Art,Buku Tulis A5,0.0,112500,24750,9,False
AZ-2011-2762983,2011-04-07,Siti Aisyah,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy Plus,Office Supplies,Envelopes,Buku Tulis A5,0.0,55000,12298,2,False
AZ-2011-2762983,2011-04-07,Ilham Ramadhan,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy Plus,Office Supplies,Storage,Buku Tulis A5,0.1,266400,36732,8,False
AZ-2011-2762983,2011-04-07,Fajar Nugroho,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy Plus,Office Supplies,Storage,Map Plastik,0.1,58050,11422,3,True
BN-2011-5443120,2011-04-09,Citra Ayuningtyas,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy Plus,Office Supplies,Art,Binder A4,0.5,166000,21894,8,False
BN-2011-5443120,2011-04-09,Putri Maharani,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy Plus,Office Supplies,Envelopes,Buku Tulis A5,0.5,27500,4938,2,False
AZ-2011-3885003,2011-04-11,Unknown,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy Plus,Furniture,Furnishings,Meja Lipat,0.0,7125000,1390122,5,False
AZ-2011-3885003,2011-04-11,Unknown,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy Plus,Office Supplies,Art,Spidol Permanen,0.0,45000,8681,2,False
AZ-2011-3885003,2011-04-11,Putri Maharani,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy Plus,Office Supplies,Labels,Binder A4,0.0,292500,42967,9,False
AZ-2011-3885003,2011-04-11,Fajar Nugroho,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy Plus,Technology,Copiers,Keyboard USB,0.0,1515000,265348,3,False
AZ-2011-3885003,2011-04-11,Bagus Setiawan,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy Plus,Technology,Phones,Mouse Wireless,0.0,970000,197920,2,True
AZ-2011-107716,2011-04-11,Putri Maharani,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Technology,Accessories,Flashdisk 64 GB,0.0,2345000,528181,7,True
AZ-2011-4173505,2011-04-12,Rina Kurnia,Indonesia,Sulawesi Selatan,Makassar,Timur,Home Office,Economy Plus,Furniture,Chairs,Rak Penyimpanan,0.2,1260000,274308,1,False
AZ-2011-4173505,2011-04-12,Siti Aisyah,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Home Office,Economy Plus,Office Supplies,Art,Buku Tulis A5,0.0,67500,6840,3,True
AZ-2011-4173505,2011-04-12,Nabila Putri,Indonesia,Kalimantan Timur,Balikpapan,Timur,Home Office,Economy Plus,Office Supplies,Art,Sicky Notes,0.0,162000,20279,4,True
AZ-2011-4173505,2011-04-12,Ilham Ramadhan,Indonesia,Jawa Barat,Depok,Barat,Home Office,Economy Plus,Office Supplies,Binders,Spidol Permanen,0.0,59000,14516,2,True
AZ-2011-4173505,2011-04-12,Yusuf Maulana,Indonesia,DKI Jakarta,Jakarta,Barat,Home Office,Economy Plus,Office Supplies,Binders,Pulpen Gel,0.0,102000,14131,2,False
BN-2011-6178410,2011-04-12,Ahmad Fauzi,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Priority,Technology,Phones,Flashdisk 64 GB,0.5,695000,135187,2,True
AZ-2011-1546153,2011-04-14,Nurul Hidayah,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Art,Pulpen Gel,0.0,133000,18842,7,False
AZ-2011-1546153,2011-04-14,Rizky Hidayat,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Technology,Machines,Mouse Wireless,0.0,1070000,88535,2,True
AZ-2011-122598,2011-04-14,Rina Kurnia,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Priority,Office Supplies,Storage,Pulpen Gel,0.1,162000,24713,5,False
AZ-2011-231889,2011-04-15,Agus Saputra,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy Plus,Office Supplies,Art,Spidol Permanen,0.0,17000,1432,2,False
BN-2011-7646735,2011-04-16,Nabila Putri,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Paper,Buku Tulis A5,0.5,34500,7039,2,False
AZ-2011-3304186,2011-04-18,Budi Santoso,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy Plus,Office Supplies,Art,Buku Tulis A5,0.0,139500,22770,3,True
AZ-2011-3304186,2011-04-18,Agus Saputra,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy Plus,Office Supplies,Binders,Sticky Notes,0.0,26000,3090,2,False
AZ-2011-3304186,2011-04-18,Yusuf Maulana,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy Plus,Office Supplies,Fasteners,Spidol Permanen,0.0,21000,4592,2,True
AZ-2011-3304186,2011-04-18,Dewi Lestari,Indonesia,DKI Jakarta,Jakarta,Barat,Corporate,Economy Plus,Office Supplies,Paper,Spidol Permanen,0.0,90000,14705,5,True
AZ-2011-3304186,2011-04-18,Budi Santoso,Indonesia,DKI Jakarta,Jakarta,Barat,Corporate,Economy Plus,Office Supplies,Storage,Pulpen Gel,0.4,117600,25634,4,False
AZ-2011-3304186,2011-04-18,Andi Pratama,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy Plus,Office Supplies,Storage,Sticky Notes,0.4,105600,10191,4,True
AZ-2011-3304186,2011-04-18,Bagus Setiawan,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy Plus,Technology,Accessories,Mouse Wireless,0.0,6420000,697274,12,False
AZ-2011-9598217,2011-04-18,Rina Kurnia,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Office Supplies,Binders,Buku Tulis A5,0.0,90000,11715,5,True
AZ-2011-9598217,2011-04-18,Rina Kurnia,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Labels,Binder A4,0.0,54000,8663,6,True
AZ-2011-9598217,2011-04-18,Budi Santoso,Indonesia,DKI Jakarta,Jakarta,Barat,Corporate,Economy,Office Supplies,Storage,Spidol Permanen,0.1,83700,13629,2,False
AZ-2011-9598217,2011-04-18,Siti Aisyah,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy,Office Supplies,Supplies,Map Plastik,0.0,40000,8647,5,True
BN-2011-1677989,2011-04-18,Andi Pratama,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Technology,Machines,Mouse Wireless,0.15,2180250,488274,9,True
AZ-2011-332801,2011-04-19,Putri Maharani,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Art,Binder A4,0.0,156000,28803,3,True
AZ-2011-4613853,2011-04-19,Rizky Hidayat,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy Plus,Office Supplies,Binders,Binder A4,0.0,31500,3043,1,True
AZ-2011-6557147,2011-04-20,Nabila Putri,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Office Supplies,Storage,Pulpen Gel,0.1,144450,18368,3,True
AZ-2011-804486,2011-04-20,Rizky Hidayat,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Art,Kertas HVS A4,0.0,163500,23557,3,False
AZ-2011-804486,2011-04-20,Putri Maharani,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Labels,Kertas HVS A4,0.0,120000,25040,3,False
AZ-2011-804486,2011-04-20,Rizky Hidayat,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Office Supplies,Paper,Binder A4,0.0,124000,21912,4,True
